repository_name,file_name,file_created_by,file_creator_names,file_line_count,file_creation_date,file_commit_count,commit_message,commit_created_by,commit_author_names,commit_changed_lines,commit_date
QL-Win/QuickLook,QuickLook.Plugin/QuickLook.Plugin.MarkdownViewer/Translations.config,AI,"copilot-swe-agent[bot], ema",13,2025-07-23T14:59:35+00:00,2,"Add RTL support for markdown files

Co-authored-by: emako <24737061+emako@users.noreply.github.com>",AI,,91,2025-07-23T14:59:35+00:00
QL-Win/QuickLook,QuickLook.Appx/Images/Square44x44Logo.altform-lightunplated_targetsize-48.png,Human,ema,73,2025-06-06T15:54:31+00:00,1,Add appx debug project,Human,,271,2025-06-06T15:54:31+00:00
QL-Win/QuickLook,QuickLook.Plugin/QuickLook.Plugin.TextViewer/Syntax/Dark/ReStructuredText.xshd,Human,ema,74,2025-07-08T16:12:52+00:00,1,"Add reStructuredText syntax highlighting

Just a simple highlighting solution for `.rst` files",Human,,148,2025-07-08T16:12:52+00:00
microsoft/fluentui,change/@fluentui-react-dialog-60b61b15-50b3-4773-ac9a-8b4df48c83ae.json,AI,"Copilot, GitHub",7,2025-07-30T08:23:33+00:00,2,chore: sync with NPM release (#34949),Human,,6213,2025-07-30T14:28:07+00:00
microsoft/fluentui,change/@fluentui-react-dialog-60b61b15-50b3-4773-ac9a-8b4df48c83ae.json,AI,"Copilot, GitHub",7,2025-07-30T08:23:33+00:00,2,"fix(react-dialog): DialogSurface height respects custom maxHeight styles (#34881)

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: Hotell <1223799+Hotell@users.noreply.github.com>
Co-authored-by: layershifter <14183168+layershifter@users.noreply.github.com>",AI,,19,2025-07-30T08:23:33+00:00
microsoft/fluentui,packages/react-examples/src/react-charting/FunnelChart/FunnelChart.Basic.Example.tsx,Human,"srmukher, GitHub",127,2025-07-02T06:44:43+00:00,1,"feat(react-charting): Support for Funnel Chart (#34688)

Co-authored-by: Atishay Jain <atisjai@microsoft.com>",Human,,2033,2025-07-02T06:44:43+00:00
onnx/onnx,onnx/backend/test/data/node/test_shape_start_greater_than_end/model.onnx,AI,"Copilot, GitHub",20,2025-07-16T23:02:26+00:00,2,"Add 2 bit support to onnx (#7446)

### Motivation and Context
Add support for 2-bit data types in ONNX to enable emerging low-bit
model formats. Recent research and frameworks are exploring 2-bit
quantized models for improved efficiency, and ML dtypes already include
2-bit representations. This change ensures ONNX can represent and
interoperate with these new models.

- Add new data types INT2/UINT2 and related helper functions.
- Update `Cast`, `CastLike`, `DequantizeLinear` and `QuantizeLinear` 
- Update non-compute operators `Constant`, `ConstantOfShape`,
`Identity`, `Reshape`, `Shape`, `Size`, `If`, `Loop`, `Scan`, `Flatten`,
`Pad`, `Squeeze`, `Unsqueeze`, `Transpose`.
- Updater IR version to 13 and opset version to 25

### Issue
https://github.com/onnx/onnx/issues/7159

---------

Signed-off-by: vraspar <vrajang@outlook.com>",Human,,4562,2025-11-06T22:31:33+00:00
onnx/onnx,onnx/backend/test/data/node/test_shape_start_greater_than_end/model.onnx,AI,"Copilot, GitHub",20,2025-07-16T23:02:26+00:00,2,"Fix Shape operator specification: correct range bounds and document start > end behavior (#7132)

The Shape operator specification incorrectly stated that axes are
clamped to the range `[0, r-1]`, but since the `end` parameter is
exclusive in slicing operations, the correct range should be `[0, r]`.
Additionally, the spec was missing documentation for the `start > end`
case.

## Changes Made

### Documentation Fixes
- **Corrected range specification**: Changed from `[0, r-1]` to `[0, r]`
in all Shape operator documentation
- **Added start > end behavior**: Added ""If start > end, the result will
be an empty shape."" to clarify edge case behavior

### Affected Versions
Updated documentation for all Shape operator versions that support
`start` and `end` attributes:
- `Shape_ver24_doc` (current version)
- `Shape_ver23_doc` 
- `Shape_ver19_doc`
- `Shape_ver15_doc`

Note: Older versions (ver13, ver1) don't have `start`/`end` attributes
so no changes were needed.

### Test Coverage
- Added test case `test_shape(""_start_greater_than_end"", x, start=2,
end=1)` to validate the documented behavior
- Verified that the reference implementation correctly returns an empty
array when `start > end`

## Implementation Verification

The underlying C++ implementation was already correct - it properly
clamps both `start` and `end` to `[0, rank]` and handles the `start >
end` case by returning an empty shape:

```cpp
start = (start < 0) ? 0 : (start > rank) ? rank : start;
end = (end < 0) ? 0 : (end > rank) ? rank : end;
output_length->set_dim_value((end - start) < 0 ? 0 : (end - start));
```

This fix ensures the documentation accurately reflects the actual
behavior, making it consistent with how ONNX Runtime handles these edge
cases.

Fixes #6862.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,47,2025-07-16T23:02:26+00:00
onnx/onnx,onnx/backend/test/data/node/test_einsum_scalar/test_data_set_0/input_0.pb,AI,"Copilot, GitHub",2,2025-07-16T22:37:48+00:00,1,"Fix Einsum shape inference segfault for scalar inputs (#7055)

The Einsum shape inference was causing segmentation faults when scalar
inputs (rank 0 tensors) were passed to the operator. The issue occurred
because the code attempted to access `shape.dim(index)` on tensors with
no dimensions.

## Problem
When a scalar input was provided to Einsum, the shape inference function
would try to access dimensions that don't exist:
- Line 2539: `*ellipsis_dims_value.add_dim() = shape.dim(index + i -
num_illegal_char);`
- Line 2543: `const auto shape_dim = shape.dim(index + i -
num_illegal_char);`
- Line 2562: `*dims_value.add_dim() = shape.dim(index + ellipsis_dims -
num_illegal_char);`

This resulted in protobuf assertion failures and segfaults instead of
graceful error handling.

## Solution
Added safety checks before all `shape.dim()` accesses:

```cpp
// Only access shape.dim() if rank > 0 to avoid segfault on scalar inputs
if (rank > 0) {
  *ellipsis_dims_value.add_dim() = shape.dim(index + i - num_illegal_char);
}
```

The fix ensures:
1. **Prevents segfaults**: All `shape.dim()` calls are now guarded by
`rank > 0` checks
2. **Preserves functionality**: Valid scalar cases (equation `""->""`)
work correctly
3. **Graceful error handling**: Invalid scalar cases fail with proper
error messages instead of crashing
4. **Zero regression**: Existing non-scalar functionality remains
unchanged

## Test Coverage
Added `export_einsum_scalar()` test to validate scalar input handling
with equation `""->""`.

The existing validation logic catches incompatible cases (e.g., scalar
input with equation `""i->i""`) and now fails gracefully instead of
segfaulting.

Fixes #6981.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Andreas Fehlner <fehlner@arcor.de>
Co-authored-by: gramalingam <10075881+gramalingam@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,86,2025-07-16T22:37:48+00:00
onnx/onnx,onnx/backend/test/data/node/test_shape_start_greater_than_end/test_data_set_0/output_0.pb,AI,"Copilot, GitHub",1,2025-07-16T23:02:26+00:00,1,"Fix Shape operator specification: correct range bounds and document start > end behavior (#7132)

The Shape operator specification incorrectly stated that axes are
clamped to the range `[0, r-1]`, but since the `end` parameter is
exclusive in slicing operations, the correct range should be `[0, r]`.
Additionally, the spec was missing documentation for the `start > end`
case.

## Changes Made

### Documentation Fixes
- **Corrected range specification**: Changed from `[0, r-1]` to `[0, r]`
in all Shape operator documentation
- **Added start > end behavior**: Added ""If start > end, the result will
be an empty shape."" to clarify edge case behavior

### Affected Versions
Updated documentation for all Shape operator versions that support
`start` and `end` attributes:
- `Shape_ver24_doc` (current version)
- `Shape_ver23_doc` 
- `Shape_ver19_doc`
- `Shape_ver15_doc`

Note: Older versions (ver13, ver1) don't have `start`/`end` attributes
so no changes were needed.

### Test Coverage
- Added test case `test_shape(""_start_greater_than_end"", x, start=2,
end=1)` to validate the documented behavior
- Verified that the reference implementation correctly returns an empty
array when `start > end`

## Implementation Verification

The underlying C++ implementation was already correct - it properly
clamps both `start` and `end` to `[0, rank]` and handles the `start >
end` case by returning an empty shape:

```cpp
start = (start < 0) ? 0 : (start > rank) ? rank : start;
end = (end < 0) ? 0 : (end > rank) ? rank : end;
output_length->set_dim_value((end - start) < 0 ? 0 : (end - start));
```

This fix ensures the documentation accurately reflects the actual
behavior, making it consistent with how ONNX Runtime handles these edge
cases.

Fixes #6862.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,47,2025-07-16T23:02:26+00:00
onnx/onnx,onnx/backend/test/data/node/test_einsum_scalar/test_data_set_0/output_0.pb,AI,"Copilot, GitHub",2,2025-07-16T22:37:48+00:00,1,"Fix Einsum shape inference segfault for scalar inputs (#7055)

The Einsum shape inference was causing segmentation faults when scalar
inputs (rank 0 tensors) were passed to the operator. The issue occurred
because the code attempted to access `shape.dim(index)` on tensors with
no dimensions.

## Problem
When a scalar input was provided to Einsum, the shape inference function
would try to access dimensions that don't exist:
- Line 2539: `*ellipsis_dims_value.add_dim() = shape.dim(index + i -
num_illegal_char);`
- Line 2543: `const auto shape_dim = shape.dim(index + i -
num_illegal_char);`
- Line 2562: `*dims_value.add_dim() = shape.dim(index + ellipsis_dims -
num_illegal_char);`

This resulted in protobuf assertion failures and segfaults instead of
graceful error handling.

## Solution
Added safety checks before all `shape.dim()` accesses:

```cpp
// Only access shape.dim() if rank > 0 to avoid segfault on scalar inputs
if (rank > 0) {
  *ellipsis_dims_value.add_dim() = shape.dim(index + i - num_illegal_char);
}
```

The fix ensures:
1. **Prevents segfaults**: All `shape.dim()` calls are now guarded by
`rank > 0` checks
2. **Preserves functionality**: Valid scalar cases (equation `""->""`)
work correctly
3. **Graceful error handling**: Invalid scalar cases fail with proper
error messages instead of crashing
4. **Zero regression**: Existing non-scalar functionality remains
unchanged

## Test Coverage
Added `export_einsum_scalar()` test to validate scalar input handling
with equation `""->""`.

The existing validation logic catches incompatible cases (e.g., scalar
input with equation `""i->i""`) and now fails gracefully instead of
segfaulting.

Fixes #6981.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Andreas Fehlner <fehlner@arcor.de>
Co-authored-by: gramalingam <10075881+gramalingam@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,86,2025-07-16T22:37:48+00:00
onnx/onnx,onnx/backend/test/data/node/test_shape_start_greater_than_end/test_data_set_0/input_0.pb,AI,"Copilot, GitHub",1,2025-07-16T23:02:26+00:00,1,"Fix Shape operator specification: correct range bounds and document start > end behavior (#7132)

The Shape operator specification incorrectly stated that axes are
clamped to the range `[0, r-1]`, but since the `end` parameter is
exclusive in slicing operations, the correct range should be `[0, r]`.
Additionally, the spec was missing documentation for the `start > end`
case.

## Changes Made

### Documentation Fixes
- **Corrected range specification**: Changed from `[0, r-1]` to `[0, r]`
in all Shape operator documentation
- **Added start > end behavior**: Added ""If start > end, the result will
be an empty shape."" to clarify edge case behavior

### Affected Versions
Updated documentation for all Shape operator versions that support
`start` and `end` attributes:
- `Shape_ver24_doc` (current version)
- `Shape_ver23_doc` 
- `Shape_ver19_doc`
- `Shape_ver15_doc`

Note: Older versions (ver13, ver1) don't have `start`/`end` attributes
so no changes were needed.

### Test Coverage
- Added test case `test_shape(""_start_greater_than_end"", x, start=2,
end=1)` to validate the documented behavior
- Verified that the reference implementation correctly returns an empty
array when `start > end`

## Implementation Verification

The underlying C++ implementation was already correct - it properly
clamps both `start` and `end` to `[0, rank]` and handles the `start >
end` case by returning an empty shape:

```cpp
start = (start < 0) ? 0 : (start > rank) ? rank : start;
end = (end < 0) ? 0 : (end > rank) ? rank : end;
output_length->set_dim_value((end - start) < 0 ? 0 : (end - start));
```

This fix ensures the documentation accurately reflects the actual
behavior, making it consistent with how ONNX Runtime handles these edge
cases.

Fixes #6862.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,47,2025-07-16T23:02:26+00:00
onnx/onnx,onnx/backend/test/data/node/test_einsum_scalar/model.onnx,AI,"Copilot, GitHub",14,2025-07-16T22:37:48+00:00,1,"Fix Einsum shape inference segfault for scalar inputs (#7055)

The Einsum shape inference was causing segmentation faults when scalar
inputs (rank 0 tensors) were passed to the operator. The issue occurred
because the code attempted to access `shape.dim(index)` on tensors with
no dimensions.

## Problem
When a scalar input was provided to Einsum, the shape inference function
would try to access dimensions that don't exist:
- Line 2539: `*ellipsis_dims_value.add_dim() = shape.dim(index + i -
num_illegal_char);`
- Line 2543: `const auto shape_dim = shape.dim(index + i -
num_illegal_char);`
- Line 2562: `*dims_value.add_dim() = shape.dim(index + ellipsis_dims -
num_illegal_char);`

This resulted in protobuf assertion failures and segfaults instead of
graceful error handling.

## Solution
Added safety checks before all `shape.dim()` accesses:

```cpp
// Only access shape.dim() if rank > 0 to avoid segfault on scalar inputs
if (rank > 0) {
  *ellipsis_dims_value.add_dim() = shape.dim(index + i - num_illegal_char);
}
```

The fix ensures:
1. **Prevents segfaults**: All `shape.dim()` calls are now guarded by
`rank > 0` checks
2. **Preserves functionality**: Valid scalar cases (equation `""->""`)
work correctly
3. **Graceful error handling**: Invalid scalar cases fail with proper
error messages instead of crashing
4. **Zero regression**: Existing non-scalar functionality remains
unchanged

## Test Coverage
Added `export_einsum_scalar()` test to validate scalar input handling
with equation `""->""`.

The existing validation logic catches incompatible cases (e.g., scalar
input with equation `""i->i""`) and now fails gracefully instead of
segfaulting.

Fixes #6981.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a
$200 gift card! Click
[here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to
start the survey.

---------

Signed-off-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
Signed-off-by: Justin Chu <justinchuby@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>
Co-authored-by: Andreas Fehlner <fehlner@arcor.de>
Co-authored-by: gramalingam <10075881+gramalingam@users.noreply.github.com>
Co-authored-by: Justin Chu <justinchuby@users.noreply.github.com>",AI,,86,2025-07-16T22:37:48+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_diff_heads_mask4d_padded_kv_expanded/model.onnx,Human,"Yuan Yao, GitHub",239,2025-07-30T17:33:38+00:00,4,"Fix causal mask in reference implementation of Attention (#7297)

### Description
Fix causal mask for attention.

Another unrelated change was needed to achieve that goal: when the
automated backend test produces the expanded version of a test (meaning
the operator can be replaced by a function), it was done without
considering the opset. This could lead to a wrong model. Now, the
expanded test takes the function definition coming from the same opset
than the one used in the test.

### Motivation and Context
Past should not be impacted by the causal mask.

---------

Signed-off-by: xadupre <xadupre@microsoft.com>
Signed-off-by: Xavier Dupré <xadupre@users.noreply.github.com>
Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>",Human,,765,2025-09-12T09:48:34+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_diff_heads_mask4d_padded_kv_expanded/model.onnx,Human,"Yuan Yao, GitHub",239,2025-07-30T17:33:38+00:00,4,"Update attention gqa to use repeat interleave within repeat kv (#7274)

### Description

Replace tile with repeat interleave in repeat KV in attention

### Motivation and Context
<!-- - Why is this change required? What problem does it solve? -->
<!-- - If it fixes an open issue, please link to the issue here. -->

In GQA, we need to match kv to multiple q, and previous to this PR, we
used tile, which gave us [head0, head1, head0, head1] combinations.
However, in torch, it uses repeat interleave ([head0, head0, head1,
head1]).


https://github.com/pytorch/pytorch/blob/734ce8eba9c69381f187359bf0fef1d71d84cd20/torch/nn/functional.py#L5833-L5835

---------

Signed-off-by: Ti-Tai Wang <titaiwang@microsoft.com>",Human,,64,2025-09-03T21:34:36+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_diff_heads_mask4d_padded_kv_expanded/model.onnx,Human,"Yuan Yao, GitHub",239,2025-07-30T17:33:38+00:00,4,"Fix Range input rank in Attention op function definition (#7240)

### Description
In the Attentiion op definition, update the inputs to Range to be
scalars as opposed to 1-element vectors, as required by the Range op
spec.

### Motivation and Context
See discussion
[here](https://github.com/onnx/onnx/pull/7164#discussion_r2283552913).

---------

Signed-off-by: Yuan Yao <yuanyao@nvidia.com>",Human,,5,2025-08-19T21:03:23+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_diff_heads_mask4d_padded_kv_expanded/model.onnx,Human,"Yuan Yao, GitHub",239,2025-07-30T17:33:38+00:00,4,"Add kv_nonpad_seqlen input to Attention (#7164)

### Description

To accompany the
[TensorScatter-24](https://github.com/onnx/onnx/pull/7114) op for
managing in-place KV cache update, this PR makes the following changes
to the Attention op:
- Add `nonpad_kv_seqlen` to indicate the number of valid (nonpadded)
tokens in the K and V inputs when the K and V inputs are the entire
cache tensors (where the number of valid tokens can potentially make up
only a small proportion of the cache tensors). The `nonpad_kv_seqlen`
input would provided optimization opportunities for backends to skip the
unnecessary computation on the padding tokens.
- Allow the kv_seqlen dimension (-1 dimension) of `attn_mask` input to
be shorter than K and V. The missing portion will be assumed to be -inf.
The length should still be larger than the max value in
`nonpad_kv_seqlen`.

Also, allow `attn_mask` and `is_causal` to be present at the same time.
This would allow for easier export of HF models later.

### Motivation and Context
<!-- - Why is this change required? What problem does it solve? -->
<!-- - If it fixes an open issue, please link to the issue here. -->

---------

Signed-off-by: Yuan Yao <yuanyao@nvidia.com>",Human,,998,2025-07-30T17:33:38+00:00
onnx/onnx,onnx/backend/test/data/node/test_clip_min_greater_than_max_expanded/test_data_set_0/input_2.pb,Human,"Alexandre Eichenberger, GitHub",1,2024-09-26T21:06:49+00:00,1,"clarify clip with min>max (#6395)

### Description
Added the handling of min > max to the clip operator. It was previously
unspecified how to handle that case, now the specs are more precise and
match python/pytorch.

No implementation changes were necessary in the reference implementation
as it already used the python clip operator.


### Motivation and Context

Some users asked about this corner case, and the present PR aims to
specify precisely how this corner case is handled. It now matches
Pytorch & Python. Tensorflow is unspecified in this respect, so no
conflicts are introduced.

Background issue is here: https://github.com/onnx/onnx/issues/6165

---------

Signed-off-by: Alexandre Eichenberger <alexe@us.ibm.com>",Human,,39,2024-09-26T21:06:49+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_with_qk_matmul/test_data_set_0/input_1.pb,Human,"Shubham Bhokare, GitHub",24,2025-02-28T23:52:43+00:00,1,"Add Attention Op to ONNX Opset 23 (#6501)

### Description
Add the following key LLM ops to the ONNX standard: Attention.
This standardized attention operator should cover:
- Self and Cross Attentions
- Multi-Head Attention (MHA)
- Group-Query Attention (GQA)
- Multi-Query Attention (MQA)
- No-bias and Causal Mask attentions

### Motivation and Context
Standardize Operators that are showing up in key LLM models.

---------

Signed-off-by: shubhambhokare1 <shubhambhokare@gmail.com>",Human,,5760,2025-02-28T23:52:43+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_4d_attn_mask_4d_causal_expanded/test_data_set_0/input_0.pb,Human,"Xavier Dupré, GitHub",24,2025-07-14T18:54:08+00:00,1,"Add more test cases with attention (#7117)

### Description
Add tests to support 3D, 4D mask.

---------

Signed-off-by: xadupre <xadupre@microsoft.com>",Human,,975,2025-07-14T18:54:08+00:00
onnx/onnx,onnx/backend/test/data/node/test_rotary_embedding_with_rotary_dim/test_data_set_0/input_1.pb,Human,"Shubham Bhokare, GitHub",17,2025-02-20T03:50:03+00:00,2,"Update rotary_embedding reference implementation and tests (#7304)

### Description
<!-- - Describe your changes. -->

Add assertion in reference op of rotary embedding to follow ONNX spec.

### Motivation and Context
<!-- - Why is this change required? What problem does it solve? -->
<!-- - If it fixes an open issue, please link to the issue here. -->

In ONNX spec, `cos_cache` and `sin_cache` are explicitly stated to have
either rotary_embedding_dim/2 or head_size/2 in the final dim. However,
reference op did not force it.

---------

Signed-off-by: Ti-Tai Wang <titaiwang@microsoft.com>",Human,,61,2025-09-15T22:37:59+00:00
onnx/onnx,onnx/backend/test/data/node/test_rotary_embedding_with_rotary_dim/test_data_set_0/input_1.pb,Human,"Shubham Bhokare, GitHub",17,2025-02-20T03:50:03+00:00,2,"Add Rotary Embedding op to ONNX opset 23 (#6461)

### Description
Add the following key LLM ops to the ONNX standard: **RotaryEmbedding**

### Motivation and Context
Standardize Operators that are showing up in key LLM models.

---------

Signed-off-by: shubhambhokare1 <shubhambhokare@gmail.com>",Human,,1548,2025-02-20T03:50:03+00:00
onnx/onnx,onnx/backend/test/data/node/test_attention_3d_gqa_softcap_expanded/test_data_set_0/input_0.pb,Human,"Shubham Bhokare, GitHub",57,2025-02-28T23:52:43+00:00,1,"Add Attention Op to ONNX Opset 23 (#6501)

### Description
Add the following key LLM ops to the ONNX standard: Attention.
This standardized attention operator should cover:
- Self and Cross Attentions
- Multi-Head Attention (MHA)
- Group-Query Attention (GQA)
- Multi-Query Attention (MQA)
- No-bias and Causal Mask attentions

### Motivation and Context
Standardize Operators that are showing up in key LLM models.

---------

Signed-off-by: shubhambhokare1 <shubhambhokare@gmail.com>",Human,,5760,2025-02-28T23:52:43+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/understanding-airbyte/high-level-view.md,AI,"devin-ai-integration[bot], GitHub",56,2025-08-15T20:27:39+00:00,2,"Remove references to webapp in the docs (#64540)

Co-authored-by: devin-ai-integration[bot] <158243242+devin-ai-integration[bot]@users.noreply.github.com>",Human,,250,2025-09-27T21:12:44+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/understanding-airbyte/high-level-view.md,AI,"devin-ai-integration[bot], GitHub",56,2025-08-15T20:27:39+00:00,2,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/assets/OCIScreen7.png,AI,"devin-ai-integration[bot], GitHub",2985,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/assets/25.png,AI,"devin-ai-integration[bot], GitHub",8248,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/connector-development/connector-builder-ui/partitioning.md,AI,"devin-ai-integration[bot], GitHub",149,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/assets/destination/databricks/databricks_generate_token.png,AI,"devin-ai-integration[bot], GitHub",2138,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/understanding-airbyte/cdc.md,AI,"devin-ai-integration[bot], GitHub",77,2025-08-15T20:27:39+00:00,2,ci: misc changes to enable support for enterprise connectors (#65942),Human,,18,2025-09-05T13:20:43+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/understanding-airbyte/cdc.md,AI,"devin-ai-integration[bot], GitHub",77,2025-08-15T20:27:39+00:00,2,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/using-airbyte/getting-started/assets/getting-started-field-selection.png,AI,"devin-ai-integration[bot], GitHub",2246,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/assets/airbyte_kestra_2.gif,AI,"devin-ai-integration[bot], GitHub",0,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
airbytehq/airbyte,docusaurus/platform_versioned_docs/version-1.8/enterprise-setup/upgrade-service-account.md,AI,"devin-ai-integration[bot], GitHub",68,2025-08-15T20:27:39+00:00,1,"docs(platform): Generate version 1.8 platform documentation (#64948)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: ian.alton@airbyte.io <ian.alton@airbyte.io>",AI,,30639,2025-08-15T20:27:39+00:00
