repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification,file_specific_changed_lines
567-labs/instructor,tests/test_dynamic_model_creation.py,"devin-ai-integration[bot], GitHub",AI,46,2025-06-03T20:13:26+00:00,2,f4dd2771edc619c1df4a8f6093b4e7dcfcfad62b,"Jason Liu, GitHub",Human,1915,2025-07-07T23:46:56+00:00,ci,54
567-labs/instructor,tests/test_dynamic_model_creation.py,"devin-ai-integration[bot], GitHub",AI,46,2025-06-03T20:13:26+00:00,2,121f901653f92e6d718531cc2a02151d56ad5ca3,"devin-ai-integration[bot], GitHub",AI,58,2025-06-03T20:13:26+00:00,docs,46
567-labs/instructor,tests/llm/test_xai/test_raw_response.py,"devin-ai-integration[bot], GitHub",AI,223,2025-07-22T17:37:23+00:00,3,012d86e82bb389f1a4a6d172df991cd085ff321c,"Jason Liu, GitHub",Human,1327,2025-07-25T13:41:22+00:00,docs,28
567-labs/instructor,tests/llm/test_xai/test_raw_response.py,"devin-ai-integration[bot], GitHub",AI,223,2025-07-22T17:37:23+00:00,3,f85a09d351869a1819e1c2aaf3a71b35f4e1a2e9,"devin-ai-integration[bot], GitHub",AI,239,2025-07-22T17:37:23+00:00,test,223
567-labs/instructor,tests/llm/test_openai/test_response.py,"Ivan Leo, GitHub",Human,215,2025-05-21T22:32:09+00:00,2,781536f5e64fa5deb12075184e0ce7f60d443bc6,Jason Liu,Human,612,2025-07-18T15:23:27+00:00,tests,0
567-labs/instructor,tests/llm/test_openai/test_response.py,"Ivan Leo, GitHub",Human,215,2025-05-21T22:32:09+00:00,2,7c749cd5bb30f11ceedcafea23673fb1fbdbd8fc,"Ivan Leo, GitHub",Human,1737,2025-05-21T22:32:09+00:00,ci,215
567-labs/instructor,docs/learning/streaming/basics.md,"Jason Liu, GitHub",Human,113,2025-04-13T08:30:04+00:00,4,85dc7ae5cbea8ae6de744d6749cb175191768d0e,jxnl,Human,5654,2025-06-20T05:12:34+00:00,docs,4
567-labs/instructor,docs/learning/streaming/basics.md,"Jason Liu, GitHub",Human,113,2025-04-13T08:30:04+00:00,4,655746349c50834733c27461bb8897aa29bb8a33,"Jason Liu, GitHub",Human,3304,2025-04-13T08:30:04+00:00,docs,113
567-labs/instructor,tests/assets/invoice.pdf,Ivan Leo,Human,7026,2025-04-01T09:26:05+00:00,1,9a60d5046193674fe547bf5de206f928a91f1a9b,Ivan Leo,Human,0,2025-04-01T09:26:05+00:00,test,0
dotnet/orleans,src/Azure/Orleans.Clustering.AzureStorage/README.md,"Copilot, GitHub",AI,120,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,120
dotnet/orleans,src/Azure/Orleans.Transactions.AzureStorage/README.md,"Copilot, GitHub",AI,108,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,108
dotnet/orleans,src/AdoNet/Orleans.Clustering.AdoNet/README.md,"Copilot, GitHub",AI,137,2025-05-22T20:58:33+00:00,2,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,137
dotnet/orleans,src/Azure/Orleans.Persistence.AzureStorage/README.md,"Copilot, GitHub",AI,118,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,118
dotnet/orleans,src/Redis/Orleans.GrainDirectory.Redis/README.md,"Copilot, GitHub",AI,47,2025-05-22T20:58:33+00:00,2,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,47
dotnet/orleans,src/AWS/Orleans.Streaming.SQS/README.md,"Copilot, GitHub",AI,117,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,117
dotnet/orleans,src/Orleans.Serialization.NewtonsoftJson/README.md,"Copilot, GitHub",AI,90,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,90
dotnet/orleans,src/Azure/Orleans.Reminders.AzureStorage/README.md,"Copilot, GitHub",AI,89,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,89
dotnet/orleans,src/Orleans.Serialization.Abstractions/README.md,"Copilot, GitHub",AI,46,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,46
dotnet/orleans,src/Orleans.Client/README.md,"Copilot, GitHub",AI,65,2025-05-22T20:58:33+00:00,1,c88ad9ce330e55166f4aff988268a0b4565c044b,"Copilot, GitHub",AI,3761,2025-05-22T20:58:33+00:00,build,65
dotnet/orleans,src/Orleans.Core/Caching/Internal/PaddedQueueCount.cs,"Reuben Bond, GitHub",Human,15,2025-05-30T03:29:49+00:00,1,e21a2fdb1b714b7cc5eeb3b308c21463eadff952,"Reuben Bond, GitHub",Human,3741,2025-05-30T03:29:49+00:00,perf,15
dotnet/orleans,src/Orleans.Journaling/LogExtentBuilder.ReadOnlyStream.cs,"Reuben Bond, GitHub",Human,107,2025-04-23T02:18:00+00:00,1,9948a33850cfcffe8e7088719e4c504c269121fd,"Reuben Bond, GitHub",Human,8389,2025-04-23T02:18:00+00:00,feat,107
dotnet/orleans,test/Orleans.Journaling.Tests/JournalingAzureStorageTestConfiguration.cs,"Reuben Bond, GitHub",Human,33,2025-04-23T02:18:00+00:00,2,9948a33850cfcffe8e7088719e4c504c269121fd,"Reuben Bond, GitHub",Human,8389,2025-04-23T02:18:00+00:00,feat,33
dotnet/orleans,src/Orleans.CodeGenerator/Diagnostics/ReferenceAssemblyWithGenerateSerializerDiagnostic.cs,"Korolev Dmitry, GitHub",Human,17,2025-05-23T08:34:57+00:00,1,c32ff977aa8c647c449bc68120463099c9735aeb,"Korolev Dmitry, GitHub",Human,128,2025-05-23T08:34:57+00:00,fix,17
dotnet/orleans,test/Tester/CancellationTests/CancellationTokenTests.cs,"Koen, GitHub",Human,346,2025-03-20T21:21:04+00:00,2,366ca1bfcf6809c0691b4c1d8cddcf0f93dc8b48,"Reuben Bond, GitHub",Human,5103,2025-06-14T14:25:44+00:00,docs,9
dotnet/orleans,test/Tester/CancellationTests/CancellationTokenTests.cs,"Koen, GitHub",Human,346,2025-03-20T21:21:04+00:00,2,df44418892d0181f660a1026b0e26ba45e1960f3,"Koen, GitHub",Human,1831,2025-03-20T21:21:04+00:00,feat,346
dotnet/orleans,test/Orleans.Journaling.Tests/StateMachineTestBase.cs,"Reuben Bond, GitHub",Human,66,2025-04-23T02:18:00+00:00,2,181f9f8a51dd2d94c0d041a059bb515372728220,"Ledjon Behluli, GitHub",Human,369,2025-10-31T20:38:58+00:00,feat,11
dotnet/orleans,test/Orleans.Journaling.Tests/StateMachineTestBase.cs,"Reuben Bond, GitHub",Human,66,2025-04-23T02:18:00+00:00,2,9948a33850cfcffe8e7088719e4c504c269121fd,"Reuben Bond, GitHub",Human,8389,2025-04-23T02:18:00+00:00,feat,66
dotnet/orleans,test/TesterInternal/PlacementFilterTests/TestLocalSiloDetails.cs,"rkargMsft, GitHub",Human,19,2025-02-27T19:58:08+00:00,1,49563f3c8acf45b2aa5c95f341bca00b46652f4f,"rkargMsft, GitHub",Human,1987,2025-02-27T19:58:08+00:00,feat,19
dotnet/orleans,src/Orleans.Runtime/Placement/Filtering/PreferredMatchSiloMetadataPlacementFilterDirector.cs,"rkargMsft, GitHub",Human,80,2025-02-27T19:58:08+00:00,2,6e1709d4037f0f402de8e23afb5a5902dbce871e,"rkargMsft, GitHub",Human,32,2025-05-08T02:01:58+00:00,refactor,4
dotnet/orleans,src/Orleans.Runtime/Placement/Filtering/PreferredMatchSiloMetadataPlacementFilterDirector.cs,"rkargMsft, GitHub",Human,80,2025-02-27T19:58:08+00:00,2,49563f3c8acf45b2aa5c95f341bca00b46652f4f,"rkargMsft, GitHub",Human,1987,2025-02-27T19:58:08+00:00,feat,80
dotnet/orleans,test/Orleans.Journaling.Tests/Grains.cs,"Reuben Bond, GitHub",Human,61,2025-04-23T02:18:00+00:00,1,9948a33850cfcffe8e7088719e4c504c269121fd,"Reuben Bond, GitHub",Human,8389,2025-04-23T02:18:00+00:00,feat,61
dotnet/orleans,test/Orleans.CodeGenerator.Tests/snapshots/OrleansSourceGeneratorTests.TestBasicClass.verified.cs,"Meir Blachman, GitHub",Human,121,2025-04-28T07:07:23+00:00,2,2906ef3559be39f8637ecf48fbe0ac021e74458a,"Meir Blachman, GitHub",Human,290,2025-04-28T07:07:23+00:00,test,121
owncast/owncast,web/tests/setup.ts,"Copilot, GitHub",AI,1,2025-07-13T09:21:46+00:00,1,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,1
owncast/owncast,web/stories/Translation.stories.tsx,"Copilot, GitHub",AI,97,2025-07-13T09:21:46+00:00,4,cc9286416c887f800ca673c246c59f2889bca074,"Gabe Kangas, GitHub",Human,84940,2025-10-21T04:26:32+00:00,chore,2
owncast/owncast,web/stories/Translation.stories.tsx,"Copilot, GitHub",AI,97,2025-07-13T09:21:46+00:00,4,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,4
owncast/owncast,web/stories/Translation.stories.tsx,"Copilot, GitHub",AI,97,2025-07-13T09:21:46+00:00,4,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,88
owncast/owncast,web/stories/Translation.stories.tsx,"Copilot, GitHub",AI,97,2025-07-13T09:21:46+00:00,4,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,97
owncast/owncast,web/scripts/i18n-extract.js,"Copilot, GitHub",AI,119,2025-07-13T09:21:46+00:00,3,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,62
owncast/owncast,web/scripts/i18n-extract.js,"Copilot, GitHub",AI,119,2025-07-13T09:21:46+00:00,3,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,82
owncast/owncast,web/scripts/i18n-extract.js,"Copilot, GitHub",AI,119,2025-07-13T09:21:46+00:00,3,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,119
owncast/owncast,.github/workflows/add-default-web-localizations.yml,"Copilot, GitHub",AI,50,2025-07-13T09:21:46+00:00,5,c26f98d2a0a196d9074da1ad18a08efab62799c2,"renovate[bot], GitHub",Human,74,2025-08-21T03:47:41+00:00,build,2
owncast/owncast,.github/workflows/add-default-web-localizations.yml,"Copilot, GitHub",AI,50,2025-07-13T09:21:46+00:00,5,96dc389ec955ccd3faaa1adb5f8d7fe6ee679dd8,"renovate[bot], GitHub",Human,46,2025-08-05T22:54:03+00:00,build,2
owncast/owncast,.github/workflows/add-default-web-localizations.yml,"Copilot, GitHub",AI,50,2025-07-13T09:21:46+00:00,5,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,4
owncast/owncast,.github/workflows/add-default-web-localizations.yml,"Copilot, GitHub",AI,50,2025-07-13T09:21:46+00:00,5,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,50
owncast/owncast,web/components/ui/Translation/Translation.tsx,"Copilot, GitHub",AI,38,2025-07-13T09:21:46+00:00,3,275339bdf05acdf12aad2e59a5ac5bdef8225702,"Copilot, GitHub",AI,67,2025-09-16T07:13:13+00:00,feat,6
owncast/owncast,web/components/ui/Translation/Translation.tsx,"Copilot, GitHub",AI,38,2025-07-13T09:21:46+00:00,3,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,27
owncast/owncast,web/components/ui/Translation/Translation.tsx,"Copilot, GitHub",AI,38,2025-07-13T09:21:46+00:00,3,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,38
owncast/owncast,web/types/index.ts,"Copilot, GitHub",AI,3,2025-07-13T09:21:46+00:00,1,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,3
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,10
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,e66b0444ad5cfb0920c4e0ecec6a9c93bb7f022e,"Gabe Kangas, GitHub",Human,64,2025-09-14T22:41:58+00:00,feat,7
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,2638f933eb813cb9c2ae4f42cdbcf3f28daa1440,Owncast default web localizations,Human,2,2025-08-03T00:41:52+00:00,chore,2
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,913ca6bc2a01ca7b7c848fcf97a5fe6c79d06798,"github-actions[bot], GitHub",Human,6501,2025-07-30T21:10:26+00:00,i18,33
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,57cd0f974f88901f0707048728b74cdedfd3934a,"Copilot, GitHub",AI,243,2025-07-30T20:02:03+00:00,refactor,32
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,f4bbab043c3fda8fab0a790c4e848405ac72495c,Owncast default web localizations,Human,8,2025-07-22T19:34:49+00:00,chore,8
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,cfbee2c21c95374b87611fee9b12e98bf20e0863,Owncast default web localizations,Human,320,2025-07-14T02:01:41+00:00,chore,10
owncast/owncast,web/i18n/en/translation_old.json,"Copilot, GitHub",AI,32,2025-07-14T00:34:06+00:00,8,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,32
owncast/owncast,web/tests/translation.test.tsx,"Copilot, GitHub",AI,180,2025-07-13T09:21:46+00:00,5,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,58
owncast/owncast,web/tests/translation.test.tsx,"Copilot, GitHub",AI,180,2025-07-13T09:21:46+00:00,5,f73792d2d5ad71629045059c2775a325c728e119,Owncast,Human,11,2025-07-14T02:02:06+00:00,style,11
owncast/owncast,web/tests/translation.test.tsx,"Copilot, GitHub",AI,180,2025-07-13T09:21:46+00:00,5,828bddb4f493c07037e2e768334ef1b61e369362,Gabe Kangas,Human,364,2025-07-14T01:58:55+00:00,test,46
owncast/owncast,web/tests/translation.test.tsx,"Copilot, GitHub",AI,180,2025-07-13T09:21:46+00:00,5,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,116
owncast/owncast,web/tests/translation.test.tsx,"Copilot, GitHub",AI,180,2025-07-13T09:21:46+00:00,5,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,180
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,383b80851b3c855cc111fe309b3a67470c34ebf0,"Copilot, GitHub",AI,999,2025-10-13T23:29:40+00:00,feat,60
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,275339bdf05acdf12aad2e59a5ac5bdef8225702,"Copilot, GitHub",AI,67,2025-09-16T07:13:13+00:00,feat,8
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,51ae467a5a482966e6e6409aa76dc9608cd2ecc4,"Copilot, GitHub",AI,105,2025-09-16T04:50:36+00:00,feat,14
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,207
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,e66b0444ad5cfb0920c4e0ecec6a9c93bb7f022e,"Gabe Kangas, GitHub",Human,64,2025-09-14T22:41:58+00:00,feat,9
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,57cd0f974f88901f0707048728b74cdedfd3934a,"Copilot, GitHub",AI,243,2025-07-30T20:02:03+00:00,refactor,26
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,828bddb4f493c07037e2e768334ef1b61e369362,Gabe Kangas,Human,364,2025-07-14T01:58:55+00:00,test,8
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,59b905649ed2634f0a8586c58a81767edb8eed29,"Copilot, GitHub",AI,463,2025-07-14T00:34:06+00:00,feat,8
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,eafcf9148ca717970b3e5391dc10d829682c9492,"Copilot, GitHub",AI,43,2025-07-13T20:34:30+00:00,feat,7
owncast/owncast,web/types/localization.ts,"Copilot, GitHub",AI,132,2025-07-13T09:21:46+00:00,10,29b5100114068f792fc84495afc8c77796737af2,"Copilot, GitHub",AI,2598,2025-07-13T09:21:46+00:00,feat,132
owncast/owncast,static/web/_next/static/chunks/pages/index-f84e63e69ef78088.js,Owncast,Human,1,2025-01-15T04:59:24+00:00,2,e4aa69dc462d59f4063585736d12a99177defda3,Owncast,Human,86,2025-01-15T22:04:41+00:00,chore,1
owncast/owncast,static/web/_next/static/chunks/pages/index-f84e63e69ef78088.js,Owncast,Human,1,2025-01-15T04:59:24+00:00,2,e02f6dbc20373d133013f540920d54d4c8b645a9,Owncast,Human,195,2025-01-15T04:59:24+00:00,chore,1
owncast/owncast,static/web/_next/static/chunks/pages/index-ae1d02c7c5654732.js,Owncast,Human,1,2025-01-16T00:20:30+00:00,2,d328fe1fd87dbecccbfb8b116b89c2a5bde7b7ec,Owncast,Human,132,2025-01-16T07:40:52+00:00,chore,0
owncast/owncast,static/web/_next/static/chunks/pages/index-ae1d02c7c5654732.js,Owncast,Human,1,2025-01-16T00:20:30+00:00,2,1c69164a7254086ce7452bcdd0fcd480bbb5f358,Owncast,Human,78,2025-01-16T00:20:30+00:00,chore,1
owncast/owncast,static/web/_next/static/chunks/webpack-45b2eacb81579331.js,Owncast,Human,1,2025-02-11T23:45:12+00:00,2,8bdb52fd3742c7ffded8287f70fe623ac002e603,Owncast,Human,70,2025-02-13T04:51:44+00:00,chore,0
owncast/owncast,static/web/_next/static/chunks/webpack-45b2eacb81579331.js,Owncast,Human,1,2025-02-11T23:45:12+00:00,2,048632dee2cef9bde84ef586950768f0d24bcea7,Owncast,Human,108,2025-02-11T23:45:12+00:00,chore,1
owncast/owncast,static/web/_next/static/chunks/4619.1cd2488042700e58.js,Owncast,Human,1,2025-01-15T04:59:24+00:00,1,e02f6dbc20373d133013f540920d54d4c8b645a9,Owncast,Human,195,2025-01-15T04:59:24+00:00,chore,1
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,e580c99f5a206e5fd9c15012ccf4483592afa65f,"github-actions[bot], GitHub",Human,367,2025-10-17T02:12:08+00:00,chore,2
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,6fb123b5354bd669331de413fd7540a1c3ad1fa1,"github-actions[bot], GitHub",Human,9288,2025-10-14T02:52:21+00:00,docs,387
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,8601d03e62aa315f73d604a1942974cc56053c52,"github-actions[bot], GitHub",Human,4462,2025-09-25T06:27:38+00:00,docs,159
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,328
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,eeb2f9766ce469c5c8d46411b39b258bc990a446,"github-actions[bot], GitHub",Human,48,2025-08-03T05:09:54+00:00,docs,2
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,913ca6bc2a01ca7b7c848fcf97a5fe6c79d06798,"github-actions[bot], GitHub",Human,6501,2025-07-30T21:10:26+00:00,i18,269
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,fea1163ea94bdf5caba17b154aa0957f8d3b894f,"github-actions[bot], GitHub",Human,66,2025-03-10T01:48:54+00:00,chore,4
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,3417072e0648ac7d654183ab7722eae7f4d1039c,"github-actions[bot], GitHub",Human,150,2025-03-10T00:37:25+00:00,chore,6
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,c981acbc5dde8a3421b02268e409b7f3ff5bc8fe,"Michael, GitHub",Human,109,2025-03-10T00:22:29+00:00,docs,4
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,62c938e7db9e10006033202130edd52814533b1f,"github-actions[bot], GitHub",Human,48,2025-02-12T01:04:06+00:00,chore,2
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,515e378b4b989f733d20f082147ff1f245b6901a,"github-actions[bot], GitHub",Human,268,2025-01-20T02:52:08+00:00,chore,232
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,d109c0cd7d0e50fda2eb4d858fd0ac6852e96997,"github-actions[bot], GitHub",Human,18,2025-01-19T23:15:29+00:00,chore,2
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,49f7c12b7e7dee6fd3ff257cc4ecbbdb659789be,"github-actions[bot], GitHub",Human,102,2025-01-19T20:15:38+00:00,chore,2
owncast/owncast,web/i18n/it/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,14,088023cf15780626831394bc740ef10bac227bd8,"github-actions[bot], GitHub",Human,2944,2025-01-15T22:41:18+00:00,docs,128
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,6fb123b5354bd669331de413fd7540a1c3ad1fa1,"github-actions[bot], GitHub",Human,9288,2025-10-14T02:52:21+00:00,docs,387
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,8601d03e62aa315f73d604a1942974cc56053c52,"github-actions[bot], GitHub",Human,4462,2025-09-25T06:27:38+00:00,docs,201
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,1cf923a5af7912e05c3776db55fe44fd184d339d,"Copilot, GitHub",AI,10692,2025-09-16T02:27:56+00:00,chore,328
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,eeb2f9766ce469c5c8d46411b39b258bc990a446,"github-actions[bot], GitHub",Human,48,2025-08-03T05:09:54+00:00,docs,2
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,913ca6bc2a01ca7b7c848fcf97a5fe6c79d06798,"github-actions[bot], GitHub",Human,6501,2025-07-30T21:10:26+00:00,i18,269
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,fea1163ea94bdf5caba17b154aa0957f8d3b894f,"github-actions[bot], GitHub",Human,66,2025-03-10T01:48:54+00:00,chore,4
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,3417072e0648ac7d654183ab7722eae7f4d1039c,"github-actions[bot], GitHub",Human,150,2025-03-10T00:37:25+00:00,chore,6
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,c981acbc5dde8a3421b02268e409b7f3ff5bc8fe,"Michael, GitHub",Human,109,2025-03-10T00:22:29+00:00,docs,4
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,62c938e7db9e10006033202130edd52814533b1f,"github-actions[bot], GitHub",Human,48,2025-02-12T01:04:06+00:00,chore,2
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,6fd3aad81d0bf9fc7bd360d0d7a12ff34b338e45,"github-actions[bot], GitHub",Human,44,2025-01-21T02:44:02+00:00,chore,2
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,49f7c12b7e7dee6fd3ff257cc4ecbbdb659789be,"github-actions[bot], GitHub",Human,102,2025-01-19T20:15:38+00:00,chore,2
owncast/owncast,web/i18n/bn/translation.json,"github-actions[bot], GitHub",Human,128,2025-01-15T22:41:18+00:00,12,088023cf15780626831394bc740ef10bac227bd8,"github-actions[bot], GitHub",Human,2944,2025-01-15T22:41:18+00:00,docs,128
owncast/owncast,static/web/_next/static/chunks/6864.eeb7acff37c7e2e2.js,Owncast,Human,1,2025-01-16T00:20:30+00:00,2,fb14abfede59200545c92a22841909d6f8742df8,Owncast,Human,74,2025-05-21T03:05:50+00:00,chore,0
owncast/owncast,static/web/_next/static/chunks/6864.eeb7acff37c7e2e2.js,Owncast,Human,1,2025-01-16T00:20:30+00:00,2,1c69164a7254086ce7452bcdd0fcd480bbb5f358,Owncast,Human,78,2025-01-16T00:20:30+00:00,chore,1
owncast/owncast,web/.storybook/story-assets/project/simple-white-outlined.svg,Gabe Kangas,Human,158,2025-04-28T00:54:58+00:00,2,a02fa336ae6ec41c04becf20718f1e35278501fd,"imgbot[bot], GitHub",Human,1922,2025-06-13T19:42:06+00:00,perf,159
