repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification,file_specific_changed_lines
elie222/inbox-zero,apps/web/utils/referral/referral-tracking.ts,Cursor Agent,AI,257,2025-06-06 11:11:20,12,f3fd9a680ca6339c407a6c9adea0dd821cbef923,Cursor Agent,AI,1155,2025-06-06T11:11:20+00:00,feat,257
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,c1808fec93adbcd86b972f262bd259e59e655614,Eliezer Steinbock,Human,1145,2025-10-20T02:44:54+00:00,refactor,15
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,047b6e0fa092ef966fabb9566b825b83b32f9afb,Eliezer Steinbock,Human,53,2025-08-20T05:22:33+00:00,docs,19
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,59053e4f80251ff19e70118fe4b0750ac4f53787,Eduardo Lelis,Human,166,2025-08-06T20:55:11+00:00,refactor,3
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,a035c321843d99ea26b6b15f4be021465184f8cc,Eduardo Lelis,Human,1554,2025-08-04T19:12:24+00:00,refactor,5
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,6d6aa4fe766767a001e0f141e7b602a540d557d7,Eliezer Steinbock,Human,95,2025-06-10T17:56:20+00:00,fix,95
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/debug/rule-history/[ruleId]/page.tsx,Cursor Agent,AI,198,2025-06-10 12:06:41,6,4e83a4012f34d0a73b8d3fa7102aab1b2f95ed3a,Cursor Agent,AI,288,2025-06-10T12:06:41+00:00,feat,198
elie222/inbox-zero,apps/web/app/api/referrals/code/route.ts,Cursor Agent,AI,30,2025-06-06 11:11:20,6,f434185cd10a27158e55349fa97bb219f3053848,Eliezer Steinbock,Human,177,2025-06-12T13:59:18+00:00,feat,13
elie222/inbox-zero,apps/web/app/api/referrals/code/route.ts,Cursor Agent,AI,30,2025-06-06 11:11:20,6,503685588631410ead4b31a22995d0123c06314a,Eliezer Steinbock,Human,79,2025-06-12T12:44:51+00:00,refactor,26
elie222/inbox-zero,apps/web/app/api/referrals/code/route.ts,Cursor Agent,AI,30,2025-06-06 11:11:20,6,0c1d828cd42187aafeae8ade35dd89374bb9bb57,Eliezer Steinbock,Human,506,2025-06-07T19:07:22+00:00,refactor,18
elie222/inbox-zero,apps/web/app/api/referrals/code/route.ts,Cursor Agent,AI,30,2025-06-06 11:11:20,6,4cdc31464aeb203991fa2a49ecab7310eaeae1c0,Cursor Agent,AI,525,2025-06-06T11:35:27+00:00,refactor,40
elie222/inbox-zero,apps/web/app/api/referrals/code/route.ts,Cursor Agent,AI,30,2025-06-06 11:11:20,6,f3fd9a680ca6339c407a6c9adea0dd821cbef923,Cursor Agent,AI,1155,2025-06-06T11:11:20+00:00,feat,30
elie222/inbox-zero,apps/web/utils/redis/account-validation.ts,Eliezer Steinbock,Human,59,2025-04-21 21:07:09,3,e13a32e5133fc3d6f3d548f707913e0b4361a7ce,Eliezer Steinbock,Human,2127,2025-04-25T12:13:52+00:00,refactor,40
elie222/inbox-zero,apps/web/utils/redis/account-validation.ts,Eliezer Steinbock,Human,59,2025-04-21 21:07:09,3,6da9772a219b0caab877a1995295ddfcdb250ef9,Eliezer Steinbock,Human,6,2025-04-22T13:59:22+00:00,fix,6
elie222/inbox-zero,apps/web/utils/redis/account-validation.ts,Eliezer Steinbock,Human,59,2025-04-21 21:07:09,3,6d1ed9df8f7da059cb2fa3bb5540b33f6db621e7,Eliezer Steinbock,Human,183,2025-04-21T21:07:09+00:00,feat,59
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,229ab4b889dcfd9c697367264d3acca537f0594e,Eliezer Steinbock,Human,29,2025-10-21T12:27:51+00:00,style,4
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,fb2636fbb9922cc373a0dd6df96a14fa4bb69f80,Eliezer Steinbock,Human,236,2025-10-21T10:19:22+00:00,refactor,123
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,7ceee974a9f2b5f0c1687be081faeb823f2c2bed,Eliezer Steinbock,Human,976,2025-10-19T09:33:58+00:00,refactor,33
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,e3325e3fb17c486cf3650f5d616ecb6b2693bd48,Eliezer Steinbock,Human,127,2025-10-05T15:20:11+00:00,fix,10
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,a5ed8cdae30ce1948df46280ea5420973e9037f5,Eliezer Steinbock,Human,50,2025-09-11T15:32:37+00:00,refactor,3
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,15dffa2e59647801f195d8df878b455bc9a59f64,Eliezer Steinbock,Human,44,2025-08-24T14:59:03+00:00,fix,2
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,8f34df278dc077e48a27ba2331ce44fb481a6d70,Eliezer Steinbock,Human,95,2025-08-22T06:45:01+00:00,ci,6
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,28a2d9af4fd11f0abaa5ea012317f6692f34259d,Eliezer Steinbock,Human,152,2025-08-21T22:02:56+00:00,fix,150
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,0b4f026bcb3c9c13539ef9d2ce383c689d16c987,Eliezer Steinbock,Human,308,2025-08-04T23:39:41+00:00,chore,4
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,11a264d951a69d24745503e45f4a9b2de0151ece,Eliezer Steinbock,Human,56,2025-08-04T13:32:01+00:00,refactor,44
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,193d6cddf0232a14dffab22b4af196b3299e616f,Eliezer Steinbock,Human,29,2025-06-26T17:28:35+00:00,fix,6
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,432b40f81588ae92ae9706d6188ef20a43880f4b,Eliezer Steinbock,Human,6,2025-06-09T12:59:23+00:00,fix,6
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,1c1233792193cf4834abf6ed8bfd736226b4aa33,Eliezer Steinbock,Human,12,2025-05-29T11:11:27+00:00,fix,8
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,027c67230f18453aef8d7127fb2fac4b5f59a53d,Eliezer Steinbock,Human,1296,2025-05-27T20:33:39+00:00,fix,86
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,0447fb3592d8e564b8c3346976a6bd17c96cf83b,Eliezer Steinbock,Human,145,2025-05-26T19:45:45+00:00,style,8
elie222/inbox-zero,apps/web/app/(app)/[emailAccountId]/assistant/FixWithChat.tsx,Eliezer Steinbock,Human,184,2025-05-26 09:08:52,17,e41d9a28341133b79cbb171d037b7cbc9e94fbcc,Eliezer Steinbock,Human,124,2025-05-26T09:08:52+00:00,refactor,2
elie222/inbox-zero,apps/web/app/(app)/reply-zero/onboarding/page.tsx,Eliezer Steinbock,Human,18,2025-03-30 21:04:45,4,2c8e8c08a4c9f9651d69b1c666ce3ee91bd515e8,Eliezer Steinbock,Human,479,2025-04-24T10:47:09+00:00,chore,0
elie222/inbox-zero,apps/web/app/(app)/reply-zero/onboarding/page.tsx,Eliezer Steinbock,Human,18,2025-03-30 21:04:45,4,5dcef89cfe1332a99ef6630658c6dbb88652c64e,Eliezer Steinbock,Human,107,2025-04-20T23:51:27+00:00,test,10
elie222/inbox-zero,apps/web/app/(app)/reply-zero/onboarding/page.tsx,Eliezer Steinbock,Human,18,2025-03-30 21:04:45,4,ecd5ef3fc712a788ec7d09da2ceb7e9aa2e5ed26,Eliezer Steinbock,Human,682,2025-04-06T11:09:58+00:00,refactor,9
elie222/inbox-zero,apps/web/app/(app)/reply-zero/onboarding/page.tsx,Eliezer Steinbock,Human,18,2025-03-30 21:04:45,4,1eb150a7519e290dc189ced79223d1699a8a62c9,Eliezer Steinbock,Human,83,2025-03-30T21:04:45+00:00,fix,18
elie222/inbox-zero,.nvmrc,Eliezer Steinbock,Human,1,2025-05-19 07:13:20,1,f267cadf16955bb81409778d3652441075607869,Eliezer Steinbock,Human,1,2025-05-19T07:13:20+00:00,chore,1
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,b6eff340235fda9b38fe745e1fddbb56f60305f3,Eliezer Steinbock,Human,16,2025-09-26T07:23:30+00:00,fix,3
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,4f017b9188cd44d2d9ece17f943316587b50a6dd,Eliezer Steinbock,Human,83,2025-08-18T12:43:05+00:00,refactor,8
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,6eb4fd5fd385416dffdf6e6ec435b1751e879e2d,Eduardo Lelis,Human,6911,2025-08-11T18:38:16+00:00,chore,1626
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,f4df5260a3e23494b998cc9af8abb88fb923d515,Eliezer Steinbock,Human,3353,2025-08-08T17:19:48+00:00,test,1626
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,a035c321843d99ea26b6b15f4be021465184f8cc,Eduardo Lelis,Human,1554,2025-08-04T19:12:24+00:00,refactor,6
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,ac8c8c29e732a4207116509481254ce925fc112a,Eduardo Lelis,Human,686,2025-07-30T15:29:38+00:00,chore,18
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,e3c321acffbb839c049bc8e62ed84581cafae434,Eduardo Lelis,Human,7,2025-07-30T15:29:16+00:00,fix,4
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,8b920e0870266cf9d1bd3d69c8ee25fd9a1f3b5b,Eliezer Steinbock,Human,283,2025-07-30T08:06:57+00:00,chore,18
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,60bc460acf7340e84f90d33615fc0a75ada953bf,Eduardo Lelis,Human,6,2025-07-29T12:40:28+00:00,refactor,2
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,8fcb32a110bd153df523319980684e5cf9c4641a,Eduardo Lelis,Human,172,2025-07-29T12:32:08+00:00,test,62
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,961c9b192277f8043c59d799a64208328fbcdc42,Eduardo Lelis,Human,315,2025-07-29T12:11:40+00:00,feat,64
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,5e4dd308112380b5f7a048daeac7bbbd4d688545,Eduardo Lelis,Human,174,2025-07-28T10:53:47+00:00,refactor,21
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,7f308307bd86a21be78fcc28c713080ea66f01bf,Eduardo Lelis,Human,15,2025-07-25T18:09:31+00:00,chore,2
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,2365ca27619c8f09429ba238c1df9b678fb7afcf,Eduardo Lelis,Human,94,2025-07-25T16:53:19+00:00,refactor,4
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,1ab47528d3ed871244df3a74d21ad8346664d11b,Eduardo Lelis,Human,459,2025-07-24T22:57:49+00:00,chore,9
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,2af10ec150d663dcab40e0193533084c2685b186,Eliezer Steinbock,Human,9,2025-07-21T11:56:54+00:00,fix,3
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,44ea07174f85e5ae6464ad7ab6d0607ec56eaa2c,Eliezer Steinbock,Human,11,2025-07-21T11:42:08+00:00,chore,4
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,9c870bc6cba5dbfcb02af0f551e11f43f4a1f5d4,Eliezer Steinbock,Human,72,2025-07-15T04:09:39+00:00,fix,14
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,1487514d858c7fe9e68283b90e57f672ca9dcb35,miha-yy,Human,1734,2025-07-11T06:53:00+00:00,docs,206
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,116069cf806833bf556040ed7f24814f2d3390f4,miha-yy,Human,1248,2025-07-04T01:31:32+00:00,fix,134
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,162946a6a73744ec78a3657add892aa49277c4a2,miha-yy,Human,811,2025-07-04T01:18:09+00:00,fix,130
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,8ec6094af2fe7858d95434244221d427d4493d2a,miha-yy,Human,2024,2025-07-04T00:38:01+00:00,refactor,314
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,d68db2f68fe1c1b66d863d09ffbf496aceea3f05,miha-yy,Human,12586,2025-07-01T10:00:18+00:00,docs,106
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,b230e4454075beab156f553446c495a33f92ea1a,miha-yy,Human,459,2025-07-01T09:51:30+00:00,fix,23
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,516fc402dbcace8bbc1451725cce9903b1d5bac6,miha-yy,Human,356,2025-06-24T11:34:12+00:00,style,107
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,279a4196ad7939a35f26bcafcc8d7cfa553b45b9,miha-yy,Human,35,2025-06-23T22:50:21+00:00,fix,7
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,c25cc2f4ef95950c9800bfa6cf25a68692a225b5,miha-yy,Human,47,2025-06-23T20:43:59+00:00,fix,24
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,4286a49716d9114780e2982a408a18487c33e9f4,miha-yy,Human,635,2025-06-23T16:19:03+00:00,feat,97
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,91a5f311a756315dd82a19cf7b276a60b2afaa14,miha-yy,Human,1000,2025-06-23T01:25:13+00:00,feat,266
elie222/inbox-zero,apps/web/utils/email/provider.ts,miha-yy,Human,1644,2025-06-19 10:14:36,31,8e4018a81cc365ab3ac4903bd97adee57a343b35,miha-yy,Human,2260,2025-06-19T10:14:36+00:00,fix,590
promptfoo/promptfoo,src/utils/text.ts,"devin-ai-integration[bot], GitHub",AI,12,2025-01-15 21:16:29,2,73293a10ffa4e46e456fae877ac7e2839f9551e4,"Michael, GitHub",Human,12,2025-02-14T01:09:15+00:00,refactor,0
promptfoo/promptfoo,src/utils/text.ts,"devin-ai-integration[bot], GitHub",AI,12,2025-01-15 21:16:29,2,d860f503dec3545183b9c9474e5563eeeff0351c,"devin-ai-integration[bot], GitHub",AI,40,2025-01-15T21:16:29+00:00,chore,12
promptfoo/promptfoo,examples/custom-grader-csv/tests.csv,"devin-ai-integration[bot], GitHub",AI,5,2025-01-17 19:35:19,1,eb47d2d8a87645b4200646447969c0ba6a113e6b,"devin-ai-integration[bot], GitHub",AI,37,2025-01-17T19:35:19+00:00,fix,5
promptfoo/promptfoo,examples/custom-grader-csv/README.md,"devin-ai-integration[bot], GitHub",AI,13,2025-01-17 19:35:19,3,f16599057493f27665e38c74d652833f4b0adf23,"Michael, GitHub",Human,5,2025-06-13T07:00:14+00:00,docs,5
promptfoo/promptfoo,examples/custom-grader-csv/README.md,"devin-ai-integration[bot], GitHub",AI,13,2025-01-17 19:35:19,3,360d7b519d8a7950cd0c98e3991fb5fc46927e97,"Michael, GitHub",Human,988,2025-05-18T06:23:12+00:00,docs,8
promptfoo/promptfoo,examples/custom-grader-csv/README.md,"devin-ai-integration[bot], GitHub",AI,13,2025-01-17 19:35:19,3,eb47d2d8a87645b4200646447969c0ba6a113e6b,"devin-ai-integration[bot], GitHub",AI,37,2025-01-17T19:35:19+00:00,fix,13
promptfoo/promptfoo,examples/csv-metadata/README.md,"devin-ai-integration[bot], GitHub",AI,41,2025-03-22 15:44:36,5,0dd7cb1bdafa07a5c560e8decbc8bf925dc2bf7a,"Michael, GitHub",Human,44,2025-09-07T15:39:26+00:00,docs,2
promptfoo/promptfoo,examples/csv-metadata/README.md,"devin-ai-integration[bot], GitHub",AI,41,2025-03-22 15:44:36,5,360d7b519d8a7950cd0c98e3991fb5fc46927e97,"Michael, GitHub",Human,988,2025-05-18T06:23:12+00:00,docs,8
promptfoo/promptfoo,examples/csv-metadata/README.md,"devin-ai-integration[bot], GitHub",AI,41,2025-03-22 15:44:36,5,6498390323ac761a004d290e86dd103fb9012be5,"Faizan Minhas, GitHub",Human,266,2025-04-01T23:02:21+00:00,docs,2
promptfoo/promptfoo,examples/csv-metadata/README.md,"devin-ai-integration[bot], GitHub",AI,41,2025-03-22 15:44:36,5,7bffbe9bb9c2d5055d25a517bd71c24bcedcbe9a,"devin-ai-integration[bot], GitHub",AI,110,2025-03-22T15:44:36+00:00,feat,41
promptfoo/promptfoo,examples/custom-grader-csv/customAssertion.ts,"devin-ai-integration[bot], GitHub",AI,3,2025-01-17 19:35:19,1,eb47d2d8a87645b4200646447969c0ba6a113e6b,"devin-ai-integration[bot], GitHub",AI,37,2025-01-17T19:35:19+00:00,fix,3
promptfoo/promptfoo,examples/custom-grader-csv/prompts.txt,"devin-ai-integration[bot], GitHub",AI,3,2025-01-17 19:35:19,1,eb47d2d8a87645b4200646447969c0ba6a113e6b,"devin-ai-integration[bot], GitHub",AI,37,2025-01-17T19:35:19+00:00,fix,3
promptfoo/promptfoo,examples/custom-grader-csv/promptfooconfig.yaml,"devin-ai-integration[bot], GitHub",AI,7,2025-01-17 19:35:19,2,fc4a6bbc7da94e0e342cc9a2d39deba87ffbb12c,"Michael, GitHub",Human,321,2025-06-03T04:49:41+00:00,style,2
promptfoo/promptfoo,examples/custom-grader-csv/promptfooconfig.yaml,"devin-ai-integration[bot], GitHub",AI,7,2025-01-17 19:35:19,2,eb47d2d8a87645b4200646447969c0ba6a113e6b,"devin-ai-integration[bot], GitHub",AI,37,2025-01-17T19:35:19+00:00,fix,7
promptfoo/promptfoo,examples/csv-metadata/tests.csv,"devin-ai-integration[bot], GitHub",AI,4,2025-03-22 15:44:36,3,422c685ed0a93e947b6b7e515a4f3aba37002292,"Will, GitHub",Human,203,2025-09-18T18:21:50+00:00,chore,8
promptfoo/promptfoo,examples/csv-metadata/tests.csv,"devin-ai-integration[bot], GitHub",AI,4,2025-03-22 15:44:36,3,6498390323ac761a004d290e86dd103fb9012be5,"Faizan Minhas, GitHub",Human,266,2025-04-01T23:02:21+00:00,docs,8
promptfoo/promptfoo,examples/csv-metadata/tests.csv,"devin-ai-integration[bot], GitHub",AI,4,2025-03-22 15:44:36,3,7bffbe9bb9c2d5055d25a517bd71c24bcedcbe9a,"devin-ai-integration[bot], GitHub",AI,110,2025-03-22T15:44:36+00:00,feat,4
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,843bd33a50946e7b88146e7b8980afc3cd2b0765,"Michael, GitHub",Human,22565,2025-09-21T08:31:37+00:00,build,11
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,43c878c9aec0b61770a0fcaeb824e15da13fa5cb,"Michael, GitHub",Human,237,2025-09-18T19:55:24+00:00,refactor,6
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,ce710ea4ee678d0253b243b0edc2ae0ed1dbc914,"Faizan Minhas, GitHub",Human,161,2025-09-08T18:57:38+00:00,fix,6
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,b9e940f01e6c0c77f652187efd4cdf7d2708f06b,"Michael, GitHub",Human,161,2025-09-05T00:34:45+00:00,chore,6
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,76099321146f32b3d64a7fb1b6a1ad99428abe4f,"Faizan Minhas, GitHub",Human,4965,2025-08-21T15:23:37+00:00,feat,5
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,0f3f6c9266d9c9bd723553c051c8fab25594486c,"Michael, GitHub",Human,2425,2025-07-30T03:02:58+00:00,test,74
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,193a8d3eabce80ef5df1ca04a277f44a0447a998,"Faizan Minhas, GitHub",Human,3984,2025-07-21T20:51:14+00:00,style,4
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,3fd4b698f675b37a79cb01a03c617b5f1bad5529,"Michael, GitHub",Human,555,2025-07-12T18:24:22+00:00,build,4
promptfoo/promptfoo,src/app/src/pages/model-audit/components/ScanStatistics.tsx,"Ian Webster, GitHub",Human,91,2025-06-12 03:53:23,9,aaf9d57bb3578cfb83a3cc0f9dc69c90d57792b2,"Ian Webster, GitHub",Human,1785,2025-06-12T03:53:23+00:00,docs,91
promptfoo/promptfoo,site/docs/providers/fireworks.md,"ershang-fireworks, GitHub",Human,25,2025-02-06 13:15:01,3,3c75c03548615116f73ba345d8458038e84478b9,"Michael, GitHub",Human,334,2025-08-13T20:17:56+00:00,docs,1
promptfoo/promptfoo,site/docs/providers/fireworks.md,"ershang-fireworks, GitHub",Human,25,2025-02-06 13:15:01,3,eb396db21e8691382a069c2c4855cba5a3f659a4,"Michael, GitHub",Human,196,2025-06-02T07:09:53+00:00,docs,4
promptfoo/promptfoo,site/docs/providers/fireworks.md,"ershang-fireworks, GitHub",Human,25,2025-02-06 13:15:01,3,a8c145beffbe5f0c022ca8ae2d1122cf0122fa0b,"ershang-fireworks, GitHub",Human,135,2025-02-06T13:15:01+00:00,docs,25
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,2a2d9beccbb985e8350a01006b3d3bc2953135b2,"Michael, GitHub",Human,80,2025-10-27T19:53:55+00:00,fix,14
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,4c67f90377d4283f14c8c4738b5d1fe18ab5bf05,"Michael, GitHub",Human,79,2025-10-25T20:37:01+00:00,fix,14
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,d5ededa93956a3585f0e55c9b5d9bc4d7a32eb50,"Michael, GitHub",Human,581,2025-09-15T07:00:13+00:00,refactor,2
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,021a74cc6072674016d5f69e88c878e6d20a0247,"Ian Webster, GitHub",Human,496,2025-08-21T03:37:27+00:00,fix,7
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,193a8d3eabce80ef5df1ca04a277f44a0447a998,"Faizan Minhas, GitHub",Human,3984,2025-07-21T20:51:14+00:00,style,12
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,ec4240a75465250b779a5744fc0e1a1f4aeecd62,"Will, GitHub",Human,266,2025-06-11T18:45:02+00:00,feat,41
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,7328eeed43f20757b88764b7f48299c0c1d4ea51,"Michael, GitHub",Human,641,2025-06-02T01:09:42+00:00,fix,47
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,d2b7e6eef6edc57860ab93485c350d4370a98494,"Michael, GitHub",Human,179,2025-04-08T21:08:40+00:00,fix,84
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,6b1840e9b67c5454cf5ad55eeff7da3c1162f52f,"sklein12, GitHub",Human,13,2025-03-07T00:52:29+00:00,chore,8
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,c83df16cfec0ad30ac45daa180e273f001841be2,"sklein12, GitHub",Human,95,2025-03-05T21:57:34+00:00,feat,14
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,c51090abb0f22c1e9d2922a6a48bb4a601ca43f6,"Michael, GitHub",Human,324,2025-02-20T12:12:26+00:00,feat,46
promptfoo/promptfoo,src/providers/index.ts,"Michael, GitHub",Human,123,2025-02-20 04:57:49,16,9097c64521b078d40ea9aab05987526729b5d1ff,"Michael, GitHub",Human,2405,2025-02-20T04:57:49+00:00,refactor,123
